WESID,Q_RESP,Q1A,Q1B,Q1C,Q1D,Q1E,Q1F,Q1G,Q1H,Q1I,Q1J,Q1K,Q1L,Q1M,Q1N,Q1O,Q1P,Q1Q,Q1R,Q1S,Q1T,Q1U,Q2A,Q2B,Q2C,Q2D,Q2E,Q3,Q4A,Q4B,Q4C,Q4D,Q4E,Q4F,Q4G,Q4H,Q5A,Q5B,Q5C,Q5D,Q6,Q7A,Q7B,Q7C,Q8A,Q8B,Q8C,Q8D,Q8E,Q8ECODE,Q9A,Q10,Q11A,Q11B,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12G,Q12H,Q12I,Q12J,Q12K,Q12L,Q12M,Q12N,Q13,Q14A1,Q14A2,Q14A3,Q14B1,Q14B2,Q14B3,Q14C1,Q14C2,Q14C3,Q14D1,Q14D2,Q14D3,Q15,Q15A,Q15B,Q16A1,Q16A2,Q16A3,Q16A4,Q16B1,Q16B2,Q16B3,Q16B4,Q16C1_1,Q16C1_2,Q16C1_3,Q16C1_4,Q16C2_1,Q16C2_2,Q16C2_3,Q16C2_4,Q16D1_1,Q16D1_2,Q16D1_3,Q16D1_4,Q16D2_1,Q16D2_2,Q16D2_3,Q16D2_4,Q16E1_1,Q16E1_2,Q16E1_3,Q16E1_4,Q16E2_1,Q16E2_2,Q16E2_3,Q16E2_4,Q16F1,Q16F2,Q16F3,Q16F4,Q16G1,Q16G2,Q16G3,Q16G4,Q16H1,Q16H2,Q16H3,Q16H4,Q16I1,Q16I2,Q16I4,Q16J1,Q16J2,Q16J4,Q16K1,Q16K2,Q16K3,Q16K4,Q16L1,Q16L2,Q16L3,Q16L4,Q18,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q19G,Q20A,Q20B,Q20C,Q20D,Q20E1,Q20E2,Q20F1,Q20F2,Q20G,Q20H1,Q20H2,Q20I,Q20J,Q20K,Q20L,Q20M,Q20N,Q21A1,Q21A2,Q21A3,Q21A4,Q21A5,Q21B1,Q21B2,Q21B3,Q21B4,Q21B5,Q21C1,Q21C2,Q21C3,Q21C4,Q21C5,Q21D1,Q21D2,Q21D3,Q21D4,Q21D5,Q21E1,Q21E2,Q21E3,Q21F1,Q21F2,Q21F3,Q21G1,Q21G2,Q21G3,Q21H1,Q21H2,Q21H3,Q21I1,Q21I2,Q21I3,Q21J1,Q21J2,Q21J3,Q21K1,Q21K2,Q21K3,ENROLL,PCTFREE,Q24B,Q24C,PCTMALE,Q24E,Q24F,Q24G,Q25,CATG_FTE,Q26B1,Q26B2,Q26C1,Q26C2,Q27,Q28,Q29,Q30A,Q30B,Q31A1,Q31A2,Q31B1,Q31B2,Q31C1,Q31C2,ACCESS,MONITOR,PARINV,CRISPLAN,STUCOMP,SCHLCOMP,REGPOL,LIMITS,NUMDEATH,INCIDENT,POLINC,HATECRIM,GANGINC,VIOLINC,POLINCV,HATECRMV,GANGINCV,SERVIOL,SERPOLV,SERHATEV,SERGANGV,SRATIO,Q21A6P,Q21B6P,Q21C6P,Q21D6P,Q21E6P,Q21F6P,Q21G6P,Q21H6P,Q21I6P,Q21J6P,Q21K6P,Q21A6,Q21B6,Q21C6,Q21D6,PCTMINOR,LEVEL,URBAN,FWT,FWT1,FWT2,FWT3,FWT4,FWT5,FWT6,FWT7,FWT8,FWT9,FWT10,FWT11,FWT12,FWT13,FWT14,FWT15,FWT16,FWT17,FWT18,FWT19,FWT20,FWT21,FWT22,FWT23,FWT24,FWT25,FWT26,FWT27,FWT28,FWT29,FWT30,FWT31,FWT32,FWT33,FWT34,FWT35,FWT36,FWT37,FWT38,FWT39,FWT40,FWT41,FWT42,FWT43,FWT44,FWT45,FWT46,FWT47,FWT48,FWT49,FWT50,STR_SOCS,Q2A_FL,Q2B_FL,Q2D_FL,Q2E_FL,Q9A_FL,Q10_FL,Q13_FL,Q14A1_FL,Q14A2_FL,Q14A3_FL,Q14B1_FL,Q14B2_FL,Q14B3_FL,Q14C1_FL,Q14C2_FL,Q14C3_FL,Q14D1_FL,Q14D2_FL,Q14D3_FL,Q15_FL,Q15A_FL,Q15B_FL,Q16B2_FL,Q16B3_FL,Q16B4_FL,Q16C12FL,Q16C13FL,Q16C14FL,Q16C22FL,Q16C23FL,Q16C24FL,Q16D12FL,Q16D13FL,Q16D14FL,Q16D22FL,Q16D23FL,Q16D24FL,Q16E12FL,Q16E13FL,Q16E14FL,Q16E22FL,Q16E23FL,Q16E24FL,Q16F2_FL,Q16F3_FL,Q16F4_FL,Q16G2_FL,Q16G3_FL,Q16G4_FL,Q16H2_FL,Q16H3_FL,Q16H4_FL,Q16I2_FL,Q16I4_FL,Q16J2_FL,Q16J4_FL,Q16K2_FL,Q16K3_FL,Q16K4_FL,Q16L2_FL,Q16L3_FL,Q16L4_FL,Q19A_FL,Q19B_FL,Q19C_FL,Q19D_FL,Q19E_FL,Q19F_FL,Q19G_FL,Q21A1_FL,Q21A2_FL,Q21A3_FL,Q21A4_FL,Q21A5_FL,Q21B1_FL,Q21B2_FL,Q21B3_FL,Q21B4_FL,Q21B5_FL,Q21C1_FL,Q21C2_FL,Q21C3_FL,Q21C4_FL,Q21C5_FL,Q21D1_FL,Q21D2_FL,Q21D3_FL,Q21D4_FL,Q21D5_FL,Q21E1_FL,Q21E2_FL,Q21E3_FL,Q21F1_FL,Q21F2_FL,Q21F3_FL,Q21G1_FL,Q21G2_FL,Q21G3_FL,Q21H1_FL,Q21H2_FL,Q21H3_FL,Q21I1_FL,Q21I2_FL,Q21I3_FL,Q21J1_FL,Q21J2_FL,Q21J3_FL,Q21K1_FL,Q21K2_FL,Q21K3_FL,Q24B_FL,Q24C_FL,Q24E_FL,Q24F_FL,Q24G_FL,Q26A1_FL,Q26A2_FL,Q29_FL,REGPOLFL,Q8ETEXT
3458,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,-1,-1,2,-1,-1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,5,5,2,4,4,4,4,3,4,3,3,4,4,3,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,2,5,50,95,6,1,1,0,2,0,3,1,0,20,34,8,25,5,31,5,1,3,1,3,5,6,2,1,2,-1,20,3,0,0,18,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,84.678119,89.7934511,85.2091098,88.2800489,82.332474,87.5398538,86.9746128,87.362416,85.3723825,87.0659603,88.3495875,87.7073365,86.0255512,86.2790711,88.9731174,86.1936793,87.8435984,87.4956132,85.8988269,84.4543753,85.1347075,86.1889971,87.2555445,83.2594806,85.4196702,84.7438992,84.5860891,84.6188899,85.3969912,87.6914252,87.0618946,85.2811092,85.8435569,85.0839941,87.2487527,87.8622226,88.8987787,87.4800267,86.0068626,0,87.9218286,86.7808913,86.8959812,87.2003767,85.5491391,84.9224671,85.5889219,86.0731901,84.9210159,86.5316299,86.1527846,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3459,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,-1,2,2,-1,-1,3,3,2,3,2,3,2,3,2,3,3,1,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,5,4,5,5,4,4,4,3,4,3,4,3,3,3,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,2,2,3,13,1,10,75,85,7,2,1,0,4,0,3,1,1,2,3,8,11,5,17,5,22,4,3,2,1,5,3,2,1,-1,10,1,0,0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,9,0,0,0,1,3,2,2,22.9708495,0,23.4499829,23.555034,23.7202078,23.445202,23.4362966,23.5186481,22.9856193,23.3170033,23.3360792,24.2558415,22.7346745,23.8676135,24.2056981,23.6152437,24.061034,23.6170917,23.7998757,23.1152497,23.3397481,23.9312903,23.2351375,23.1909143,23.2842965,23.2438133,23.6523124,23.7324572,23.2124942,23.5950713,23.3755925,23.3283549,23.1239759,23.2641693,23.1750169,23.0040811,23.6284958,22.7394883,23.7493332,23.6224697,23.7049222,23.5755651,23.8826281,22.8888145,23.2004734,22.980294,23.462263,23.9963713,23.5108924,22.9599986,23.2037006,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3460,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,-1,1,4,3,2,2,2,3,3,2,2,2,2,3,2,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,2,2,2,3,5,4,4,4,3,4,3,4,3,3,3,3,3,4,3,3,3,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,12,2,20,35,35,7,3,1,0,6,0,2,1,10,2,0,8,13,8,26,6,12,4,1,2,5,7,5,1,3,-1,30,1,0,0,20,1,0,0,0,0,0,0,1,0,2,0,1,0,3,4,0,0,0,10,0,3,0,1,3,2,2,16.8427053,17.2763596,17.2693382,17.0757132,17.4903719,17.2944367,17.334698,17.136777,16.9843965,17.2838552,16.9407864,17.0553104,17.0718984,17.2407912,17.0492355,17.1181827,17.3326629,17.3261878,16.8138489,17.1461626,17.1594964,17.439368,17.2489808,17.1323812,0,17.112777,17.2099328,17.2517579,17.2612604,17.3574882,17.1038979,17.0273642,17.055925,17.5076399,17.3275179,17.1423397,17.2358049,16.9699804,17.1525331,17.0751794,17.3851361,17.2282197,17.2779166,17.3860322,17.1117301,17.1436764,16.8490215,17.2299991,17.2655966,17.18018,17.0923446,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DARE Officer
3462,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,-1,-1,2,-1,-1,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,5,4,5,5,4,5,5,2,3,4,3,2,3,4,3,3,3,4,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,2,5,2,3,1,16,2,10,40,75,7,2,2,0,3,1,2,1,6,50,58,8,13,5,18,4,4,3,2,2,5,6,2,1,0,-1,171,0,1,0,160,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,1,1,0,7,0,0,0,1,4,2,4,26.9580808,27.6819825,27.557512,27.5308827,27.4675419,27.0133621,27.4859085,27.8855413,27.3588687,27.6904467,27.6909651,28.4229166,27.6571238,27.9434011,28.4384929,27.3732121,27.80465,26.7159543,27.6064619,27.76928,28.2719481,27.6334261,27.8898348,0,27.1769405,27.1574633,27.1593305,28.0135445,27.4503069,27.7119704,27.0852576,27.5062008,27.2043215,26.7084878,27.3602709,27.835526,26.9513197,27.7831873,27.2631586,28.6347753,26.47003,27.3224543,27.4846679,26.5806128,28.0682631,27.4234982,27.8367093,27.6429766,27.4359941,26.4240352,27.0886341,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3463,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,-1,40,2,-1,-1,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0,17,17,0,0,15,15,0,0,0,0,0,0,17,17,0,0,0,0,0,23,5,0,3,0,0,0,8,8,0,0,1,4,4,3,5,3,4,4,2,4,4,3,2,3,4,3,3,3,3,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,4,1,1,8,3,12,86,86,6,3,8,1,12,0,3,1,2,36,61,8,12,5,17,4,7,2,1,3,5,6,3,2,0,-1,138,67,5,3,72,22,5,3,17,17,0,0,2,0,0,0,15,0,0,10,0,0,0,25,0,0,0,17,2,3,2,9.4439926,9.6109414,9.6623224,9.7475716,9.6771361,9.7557001,9.8074718,9.7210774,9.362057,9.6096498,9.6819111,9.6166401,0,9.3618796,9.6483303,9.7380582,9.6278371,9.6249755,9.5897153,9.8390069,9.8100537,9.5518836,9.6448843,9.6159344,9.6409443,9.6607131,9.7068659,9.6274271,9.7191131,9.4267386,9.5232789,9.6080735,9.8506312,9.696753,9.6697463,9.6889146,9.5117828,9.718611,9.7393445,9.7057489,9.6267131,9.6165542,9.292414,9.4274513,9.6655905,9.6671614,9.5952428,9.66843,9.6512874,9.436844,9.5943682,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3464,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,2,2,2,2,2,2,2,2,-1,-1,2,-1,-1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,4,1,2,1,1,4,5,2,3,4,2,3,3,4,3,3,4,4,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,15,2,10,25,25,8,1,0,1,0,1,2,1,5,0,0,8,5,5,19,5,15,4,3,1,5,-1,3,1,11,-1,29,4,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,39.3728629,40.4542983,40.604479,39.3769061,39.7800881,40.172284,40.8975557,39.0731988,40.4717739,41.0085779,40.9393239,41.0513238,39.8747582,40.8067892,0,40.8514608,40.7417572,40.9719334,40.0151874,40.436573,39.277411,40.763264,39.5405686,39.2543025,39.916099,40.3092076,40.2684573,39.7163346,40.1261552,40.6586754,40.506585,40.7911165,40.9092568,40.3083772,39.7796555,39.9085561,39.9391714,40.0320602,39.932391,40.0182744,40.0464172,39.8859048,39.8418602,40.1595059,40.0664717,40.517645,39.1760842,40.3416752,39.4032876,39.0490865,40.391143,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3465,3,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,1,1,1,1,1,1,1,2,-1,40,2,-1,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,20,2,0,4,0,0,0,0,10,1,0,0,0,0,0,0,8,1,0,0,4,1,0,0,0,0,0,0,3,1,0,2,0,0,0,25,5,0,2,0,0,0,4,0,0,0,-9,4,2,3,4,3,4,4,4,3,4,3,4,3,4,3,3,3,3,3,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,5,2,20,20,20,6,-9,5,-9,5,-9,2,1,1,-9,-9,8,20,5,25,4,4,1,2,4,0,-1,0,2,-9,-1,79,12,0,8,41,5,0,6,11,2,0,2,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,13.2574957,13.8919334,12.8821884,13.0749584,13.2395004,13.6335586,13.3537712,13.4259913,13.3745743,14.0503352,13.4836124,0,13.5436852,13.0839628,13.7712065,13.9292874,13.5154209,13.8437316,13.7138218,13.5767443,13.6744392,13.5733253,13.366351,13.4896602,13.5569504,13.471838,13.7257131,13.9010505,13.4308755,13.670312,13.3696475,13.4513893,13.3855563,13.595743,13.6503119,13.5213806,13.9678566,13.4146191,13.6517086,13.7209295,13.2053774,13.5818232,13.0583559,13.5659353,13.6805173,13.7146291,12.8979444,12.9629389,13.4731058,14.188712,13.8614128,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3467,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,2,2,2,2,1,1,1,2,2,-1,40,1,5,4,3,1,1,3,1,3,2,3,3,3,3,1,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,0,0,0,4,0,0,12,0,0,0,2,1,0,0,0,4,3,4,5,1,5,2,2,3,4,2,4,3,4,3,3,3,2,3,3,3,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,3,0,0,12,0,0,0,0,0,0,0,0,22,1,1,0,8,2,10,85,90,3,2,1,0,3,0,4,1,1,0,0,8,18,5,25,7,27,3,1,1,2,-1,3,2,4,-1,37,5,0,0,15,0,0,0,0,0,0,0,1,0,1,0,2,0,4,3,12,0,0,22,0,1,0,2,2,3,3,44.4840081,46.8992045,45.8931425,44.943523,46.2958883,43.7618445,45.725252,47.8132997,45.8304457,44.7657906,45.5671854,45.4611341,45.558237,45.5994921,45.8266027,46.136691,44.859246,45.1805643,45.1824252,45.2638293,45.5685951,44.2456042,44.7830081,44.9700393,44.4045366,44.5831486,45.1246437,44.804963,0,47.104068,46.9135607,46.9936317,45.567382,46.1132242,45.9574928,45.6881084,45.6409217,43.9574073,44.5143987,43.8844378,44.9618321,44.6042635,45.3713223,44.4722888,45.1990025,44.7550205,44.4957059,45.2774787,46.2209862,46.0382763,46.1650753,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3468,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,1,2,2,2,1,1,2,-1,0,2,-1,-1,3,2,3,3,2,3,3,3,1,3,3,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,4,5,4,5,5,2,3,4,2,2,2,4,3,3,3,3,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,5,35,65,8,2,1,0,2,0,3,1,4,15,9,8,19,5,26,4,4,1,1,2,5,-1,2,2,1,-1,16,1,1,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,39.3728629,40.4542983,40.604479,39.3769061,39.7800881,40.172284,40.8975557,39.0731988,40.4717739,0,40.9393239,41.0513238,39.8747582,40.8067892,41.1180065,40.8514608,40.7417572,40.9719334,40.0151874,40.436573,39.277411,40.763264,39.5405686,39.2543025,39.916099,40.3092076,40.2684573,39.7163346,40.1261552,40.6586754,40.506585,40.7911165,40.9092568,40.3083772,39.7796555,39.9085561,39.9391714,40.0320602,39.932391,40.0182744,40.0464172,39.8859048,39.8418602,40.1595059,40.0664717,40.517645,39.1760842,40.3416752,39.4032876,39.0490865,40.391143,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3470,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,-1,0,1,-9,6,3,3,3,3,3,3,3,3,2,3,3,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,4,5,5,4,4,4,3,4,3,4,3,3,3,3,3,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,15,2,12,80,80,6,2,2,0,2,0,3,1,0,3,5,8,18,5,23,4,3,3,2,4,5,8,5,2,2,-1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,39.3728629,40.4542983,40.604479,39.3769061,39.7800881,40.172284,40.8975557,39.0731988,40.4717739,41.0085779,40.9393239,41.0513238,39.8747582,40.8067892,41.1180065,40.8514608,40.7417572,40.9719334,40.0151874,40.436573,39.277411,40.763264,39.5405686,39.2543025,39.916099,40.3092076,40.2684573,39.7163346,40.1261552,40.6586754,40.506585,40.7911165,40.9092568,40.3083772,39.7796555,39.9085561,39.9391714,40.0320602,39.932391,40.0182744,40.0464172,39.8859048,39.8418602,40.1595059,40.0664717,40.517645,39.1760842,0,39.4032876,39.0490865,40.391143,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
